# Kalmasoft Databases
# Database of Arabic words of Ethiopic origin
# References: www.kalmasoft.com/KLEX/dbamara.htm, www.kalmasoft.com/KLEX/dbtirara.htm, www.kalmasoft.com/KLEX/dbtigara.htm
# Primary resources: Lexical Data Repository of the Ge'ez Frontier Foundation https://github.com/geezorg/data/tree/master; HornMorpho is part of the L3 Project http://www.cs.indiana.edu/~gasser/Research/projects.html; Carl W. Isenberg, Grammar of the Amharic Language
# Secondary resources: https://github.com/admasethiopia/dictionaries/blob/master/Amharic%20Tigrinya%20English%20Dictionary.txt, https://github.com/fgaim/Tigrinya-BiLexicon/blob/master/Tigrinya-English.dic
# Related works: www.kalmasoft.com/KLEX/dcamhara.htm, www.kalmasoft.com/KLEX/dbsyriac.htm
# Availability: https://github.com/Kalmasoft/Databases/blob/main/Ethiopic
# Terminology: www.kalmasoft.com/adevtool.htm
# Tools: Amharic Verb Conjugation generator www.kalmasoft.com/KMAPS/eamrconj.htm
# Created: 3 Jan 2021 8:38 AM
# Updated: 11 Sep 2026 2:12 PM
# Encoding: UTF8
# Delimiter: TAB
# Total entries: 4,000+
# Copyright ©1999-2025 Kalmasoft www.kalmasoft.com
# Contact: info@kalmasoft.com
# =========================================
# Licensed under Creative Commons Attribution-ShareAlike 4.0 International license.
# This is a work in progress, not completed, any citations for academic purposes should include the date when the file was downloaded.
# =========================================
# Attributes:
#	ID: 6 digits identification number
#		A######: HornMorpho original entry (A: Amharic, G: Ge'ez, R: Tigrinya, T: Tigre)
#		K######: Kalmasoft added entry
#	Ethiopic: Ethiopic entry
#	ETIPA: Reading for Ethiopic entry (International Phonetic Alphabet)
#	ARIPA: Reading for Arabic (International Phonetic Alphabet)
#	Arabic: Arabic parallel word
#	ETClass/ARClass: Ethiopic/Arabic grammatical class
#		A: Adjective
#		D: Adverb
#		I: Infinitive (Amharic infinitive, Arabic Mimatic infinitive)
#		G: Gerund (Amharic gerund)
#		M: Masdar (Arabic infinitive)
#		N: Noun
#		NT: Arabic Temporal noun
#		NL: Arabic Locative noun
#		Ncol: Regional colloquial Arabic Noun, region codes appear in "Locale", apply only to MSA otherwise
#		R: Particle
#		P: Participle (Amharic and Arabic active participle)
#		Vcol: Regional colloquial Arabic Verb, region codes appear in "Locale", apply only to MSA otherwise
#		VI: Verb imperfective (Amharic contingent, Arabic imperfective)
#		VC: Verb compound imperfective (Amharic compound imperfective, Arabic emphatic imperfective)
#		VJ: Verb jussive
#		VM: Verb imperative
#		VP: Verb perfective, past
#	ETSubclass/ARSubclass: Ethiopic/Arabic entry grammatical subclass
#		CON: Conjunction
#		PRP: Preposition
#		SNG: Singular
#		PLR: Plural
#		ACC: Accusative case
#		NOM: Nominative case
#		DAT: Dative case
#		GEN: Genitive case
#		IND: Indicative mood
#		SUB: Subjunctive mood
#	ETDomain/ARDomain: Ethiopic/Arabic entry semantic domain
#		ANAT: Anatomy
#		ANIM: Animate
#		DMST: Domestic
#		DATE: Date
#		LANG: Language specific
#		NAME: Named entity
#		NUMB: Number
#		PLNT: Plant
#		RLGN: Religion
#	Category: Arabic entry usage category
#		ARC: Ethiopic archaic entry
#		FFM: full form morphology
#		NUS: not used in Arabic
#		SSH: semantically shifted in Arabic
#	RootET: Ethiopic theoretical root
#	RootAR: Arabic root
#	Language: Ethiopic language, ISO 639-3 three-letter code
#	Recipient: Recipient Arabic varieties, ISO 639-3 three-letter code
#	Locale: Locales of the recipient Arabic varieties, ISO3166-3 Alpha-3 country codes
#	Gloss: Arabic semantic adaptation in English
# =========================================
ID	Ethiopic	ETIPA	ARIPA	Arabic	ETClass	ARClass	ETSubclass	ARSubclass	ETDomain	ARDomain	Category	RootAM	RootAR	Language	Recipient	Locale	Gloss
A00159	መብዛት	/mɛbɨzat/	/mabzaz/	مَبْزَز	I							በዛህ	بزز	amh	arb		increase, be much
A00160	በዛ፟	/bɛzːa/	/bazːaza/	بَزَّزَ	VP	VP							بزز	amh	arb		be much
A00161	በዝቶ	/bɛzɨto/	/bazːun/	بَزٌّ	G	M							بزز	amh	arb		be much
A00162	በዢ	/bɛʒ/	/baːzː/	بَازّ	P	P							بزز	amh	arb		be much
A00163	ብዛ	/bɨza/	/bizː/	بِزّ	VM	VM							بزز	amh	arb		be much
A00164	ብዛት	/bɨzat/	/bizaːz/	بِزاز	N	N							بزز	amh	arb		surplus, measure
A00165	ብዝበዛ	/bɨzɨbɛza/	/ibtizaːz/	إبْتِزاز	N	N							بزز	amh	arb		extortion
A00166	ይበዛ	/jɨbɛza/	/jabazː/	يَبَزّ	VI	VI							بزز	amh	arb		be much
A00167	ይበዛል	/jɨbɛzal/	/jabzizanːa/	يَبْزِزَنَّ	VC	VC						በዛህ	بزز	amh	arb		increase, be much
A00168	ማብሰር	/maːbɨsɛr/	/mabʃar/	مَبْشَر	I							*በሰረ	بشر	amh	arb		announce
A00169	ብስራት	/bɨsɨraːt/	/biʃaːra/	بِشَارة	N	N	SNG	SNG					بشر	amh	arb		excellent story
A00170	አበሰረ	/ʔɛbɛsɛrɛ/	/baʃara/	بَشَرَ	VP	VP						*በሰረ	بشر	amh	arb		announce
A00171	አብሳሪ	/ʔɛbɨsar/	/baːʃir/	بَاشِر	P	P						*በሰረ	بشر	amh	arb		announce
A00172	አብስሮ	/ʔɛbɨsɨro/	/baʃrun/	بَشْرٌ	G	M						*በሰረ	بشر	amh	arb		announce
A00173	ያበስራል	/jabɛsɨraːl/	/jabʃiranːa/	يَبْشِرَنَّ	VC	VC						*በሰረ	بشر	amh	arb		announce
A00174	ያብስር	/jabɨsɨr/	/jabʃar/	يَبْشَر	VI	VI						*በሰረ	بشر	amh	arb		announce
A00175	በዝባዥ	/bɛzɨbaʒ/	/basˤbaːsˤ/	بَصْبَاص	N	N							بصص	amh	arb		robber, one who takes selfish or unfair advantage of another
A00176	በዝባዥ	/bɛzɨbaʒ/	/balbaːsˤ/	بَلْبَاص	N	Ncol							بصص	amh	apd	SDN	robber, one who takes selfish or unfair advantage of another
A00177	በዳ	/bɛda/	/budˤʕ/	بُضْع	N	N							بضع	amh	arb		fucking
A00178	ብጥበጣ	/bɨtˤɨbɛtˤa/	/batˤbatˤa/	بَطْبَطة	N	N							بطبط	amh	arb		riot commotion, disorder
A00179	ብጥብጥ	/bɨtˤɨbɨtˤ/	/batˤbatˤa/	بَطْبَطة	N	N							بطبط	amh	arb		riot commotion, disorder
A00180	በትር	/bɛtɨr/	/batˤr/	بَطْر	N	N							بطر	amh	arb		heavy stick or club
A00181	ባል	/bal/	/baʕal/	بَعَل	N	N	SNG	SNG					بعل	amh	arb		husband
A00182	በቆሎ	/bɛkʼolo/	/baquːl/	بَقُول	N	N			PLNT	PLNT			بقل	amh	arb		corn
A00183	ብቅል	/bɨkʼɨl/	/baqal/	بَقَل	N	N							بقل	amh	arb		grain used to make alcoholic drinks
A00184	በኩር	/bɛkur/	/bikr/	بِكْر	N	N	SNG	SNG					بكر	amh	arb		oldest offspring
A00185	መንበልበል	/mɛnɨbɛlɨbɛl/	/mabalbal/	مَبَلْبَل	I							*በለበለ	بلبل	amh	arb		blaze up
A00186	በልባይ	/bɛlɨbaj/	/balbaːl/	بَلْبَال	P	P						*በለበለ	بلبل	amh	arb		blaze up
A00187	ተንበለበለ	/tɛnɨbɛlɛbɛlɛ/	/balbala/	بَلْبَلَ	VP	VP						*በለበለ	بلبل	amh	arb		blaze up
A00188	ተንበልብሎ	/tɛnɨbɛlɨbɨlo/	/balbalatun/	بَلْبَلَةُ	G	M						*በለበለ	بلبل	amh	arb		blaze up
A00189	ይንበለበላል	/jɨnɨbɛlɛbɛlaːl/	/jabalbilanːa/	يَبَلْبِلَنَّ	VC	VC						*በለበለ	بلبل	amh	arb		blaze up
A00190	ይንበልበል	/jɨnɨbɛlɨbɛl/	/jabalbil/	يَبَلْبِل	VI	VI						*በለበለ	بلبل	amh	arb		blaze up
A00191	መብላት	/mɛbɨlaːt/	/mablaʕ/	مَبْلَع	I							በላህ	بلع	amh	arb		eat
A00192	በላ	/bɛlaː/	/balaʕa/	بَلَعَ	VP	VP						በላህ	بلع	amh	arb		eat
A00193	በልቶ	/bɛlɨto/	/balʕun/	بَلْعٌ	G	M						በላህ	بلع	amh	arb		eat
A00194	በልቶ	/bɛlɨto/	/balʕatun/	بَلْعَةٌ	G	M						በላህ	بلع	amh	arb		eat
A00195	አብላ	/ʔɛbɨlaː/	/iblaʕ/	إبْلَع	VM	VM						በላህ	بلع	amh	arb		feed
A00196	አብልቶ	/ʔɛbɨlɨto/	/balʕun/	بَلْعٌ	G	M						በላህ	بلع	amh	arb		feed
A00197	ይበላል	/jɨbɛlaːl/	/jabliʕanːa/	يَبْلِعَنَّ	VC	VC						በላህ	بلع	amh	arb		eat
A00198	ይብላ	/jɨbɨlaː/	/jablaʕ/	يَبْلَع	VI	VI						በላህ	بلع	amh	arb		eat
A00199	መባለግ	/mɛbalɛg/	/mablaɣ/	مَبْلَغ	I							ባህለገ	بلغ	amh	arb		be rude
A00200	ባለገ	/balɛgɛ/	/baːlaɣa/	بَالَغَ	VP	VP						ባህለገ	بلغ	amh	arb		be rude
A00201	ባለጌ	/balɛge/	/baːliɣ/	بَالِغ	P	P						ባህለገ	بلغ	amh	arb		be rude
A00202	ባልጎ	/balɨgo/	/balɣun/	بَلْغٌ	G	M						ባህለገ	بلغ	amh	arb		be rude
A00203	ይባልጋል	/jɨbalɨgal/	/jabliɣanːa/	يَبْلِغَنَّ	VC	VC						ባህለገ	بلغ	amh	arb		be rude
A00204	ይባልግ	/jɨbalɨg/	/jabaːliɣ/	يَبْالِغ	VI	VI						ባህለገ	بلغ	amh	arb		be rude
A00205	በደ፟ለ	/bɛdːɛlɛ/	/bahdala/	بَهْدَلَ	VP	VP							بهدل	amh	arb		ill-treat
A00206	በደል	/bɛdɛl/	/bahdal/	بَهْدَل	N	N							بهدل	amh	arb		ill-treatment, harm, damage, mar, abuse
A00207	በዳ፟ይ	/bɛdːaj/	/bahdaːl/	بَهْدَال	P	P							بهدل	amh	arb		ill-treat
A00208	በድ፟ል	/bɛdːɨl/	/bahdil/	بَهْدِل	VM	VM							بهدل	amh	arb		ill-treat
A00209	በድ፟ሎ	/bɛdːɨlo/	/bahdalun/	بَهْدَلٌ	G	M							بهدل	amh	arb		ill-treat
A00210	ይበድ፟ል	/jɨbɛdːɨl/	/jabahdil/	يَبَهْدِل	VI	VI							بهدل	amh	arb		ill-treat
A00211	መባል	/mɛbal/	/mabhal/	مَبْهَل	I							*ባህለ	بهل	amh	arb		say
A00212	ባለ	/balɛ/	/bahala/	بَهَلَ	VP	VP						*ባህለ	بهل	amh	arb		say
A00213	ባይ	/baj/	/baːhil/	بَاهِل	P	P						*ባህለ	بهل	amh	arb		say
A00214	ብሎ	/bɨlo/	/bahlun/	بَهْلٌ	G	M						*ባህለ	بهل	amh	arb		say
A00215	ይባላል	/jɨbalaːl/	/jabhilanːa/	يَبْهِلَنَّ	VC	VC						*ባህለ	بهل	amh	arb		say
A00216	ይባል	/jɨbal/	/jabhal/	يَبْهَل	VI	VI						*ባህለ	بهل	amh	arb		say
A00217	በወዘ	/bɛwɛzɛ/	/bawaza/	بَوَزَ	VP	VP							بوز	amh	arb		shuffle cards
A00218	ሐኪም፡ቤት	/hɛkimɨ፡bet/	/bajt alħikma/	بَيْت الحِكْمة	N	N							بيت	amh	arb		sanatorium, infirmary, sickbay
A00219	ማዕድ፡ቤት	/maːʕɨdɨ፡bet/	/bajt almaːida/	بَيْت المائِدة	N	N			DMST	DMST			بيت	amh	arb		kitchen
A00220	ቤተልሔም	/betɛlɨhem/	/bajtlaħm/	بَيْتْلَحم	N	N			RLGN	RLGN			بيت	amh	arb		bethlehem
A00221	ቤተመቅደስ	/betɛmɛkʼɨdɛs/	/bajt aːlmaqdis/	بَيْت المَقْدِس	N	N			RLGN	RLGN	SSH		بيت	amh	arb		shrine, sanctuary, holy place, place of worship
A00222	ቤተ፡ክህነት	/betɛ፡kɨhɨnɛt/	/bajt alkaːhin/	بَيْت الكَاهِن	N	N			RLGN	RLGN			بيت	amh	arb		the head office of the orthodox church
A00223	ቤት	/bet/	/bajt/	بَيْت	N	N	SNG	SNG	DMST	DMST			بيت	amh	arb		house
A00224	አብያት	/ʔɛbɨjat/	/ʔabjːat/	أبْيَات	N	N	PLR	PLR	DMST	DMST			بيت	amh	arb		house
A00225	መበየን	/mɛbɛjan/	/mabijan/	مَبْيَن	I							በየ፟ነ	بين	amh	arb		decree
A00226	በየነ	/bɛjanɛ/	/bajiːjana/	بَيَّنَ	VP	VP						በየ፟ነ	بين	amh	arb		decree
A00227	በያኝ	/bɛjaɲ/	/bajaːn/	بَيَان	N	N	SNG	SNG					بين	amh	arb		a high ranking court-officer who pronounces sentence
A00228	በያኝ	/bɛjaɲ/	/bajːan/	بَيَّان	P	P						በየ፟ነ	بين	amh	arb		decree
A00229	በይኖ	/bɛjɨno/	/bajnun/	بَيْنٌ	G	M						በየ፟ነ	بين	amh	arb		decree
A00230	በይኖ	/bɛjɨno/	/bajaːnun/	بَيَانٌ	G	M						በየ፟ነ	بين	amh	arb		decree
A00231	ብያኔ	/bɨjane/	/bajaːn/	بَيَان	N	N	SNG	SNG				በየ፟ነ	بين	amh	arb		ruling, verdict, sentence
A00232	ብይን	/bɨjɨn/	/bajaːn/	بَيَان	N	N	SNG	SNG				በየ፟ነ	بين	amh	arb		ruling, verdict, sentence
A00233	ይበይናል	/jɨbɛjɨnal/	/jabjinanːa/	يَبْيِنَنَّ	VC	VC						በየ፟ነ	بين	amh	arb		decree
A00234	ይበይን	/jɨbɛjɨn/	/jabiːn/	يَبِين	VI	VI						በየ፟ነ	بين	amh	arb		decree
A00235	መቸርቸር	/mɛtʃɛrɨtʃɛr/	/matdʒar/	مَتْجَر	G	G							تجر	amh	arb		retail
A00236	መቸርቸር	/mɛtʃɛrɨtʃɛr/	/matdʒar/	مَتْجَر	I								تجر	amh	arb		retail
A00237	ቸረቸረ	/tʃɛrɛtʃɛrɛ/	/tadʒara/	تَجَرَ	VP	VP							تجر	amh	arb		retail
A00238	ቸርቻሪ	/tʃɛrɨtʃari/	/tadʒdʒaːr/	تَجَّار	P	P							تجر	amh	arb		retail
A00239	ቸርችሮ	/tʃɛrɨtʃɨro/	/tadʒrun/	تَجْرٌ	G	M							تجر	amh	arb		retail
A00240	ቸርችሮ	/tʃɛrɨtʃɨro/	/itdʒaːrun/	إتْجَارٌ	G	M							تجر	amh	arb		retail
A00241	ይቸረችራል	/jɨtʃɛrɛtʃɨraːl/	/jatdʒiranːa/	يَتْجِرَنَّ	VC	VC							تجر	amh	arb		retail
A00242	ይቸርችር	/jɨtʃɛrɨtʃɨr/	/jatdʒir/	يَتْجِر	VI	VI							تجر	amh	arb		retail
A00243	ጠራቢ	/tˤɛraːb/	/turaːb/	تُرَاب	N	N							ترب	amh	arb		carver
A00244	ጠርብ	/tˤɛrɨb/	/turaːb/	تُرَاب	N	N							ترب	amh	arb		lumber
A00245	ጥራቢ	/tˤɨraːb/	/turaːb/	تُراب	N	N							ترب	amh	arb		shavings
A00246	ይጠርጥር	/jɨtˤɛrɨtˤɨr/	/jatartir/	يَتَرْتِر	VI	VI							ترتر	amh	arb		doubt, suspect
A00247	ጠረጠረ	/tˤɛrɛtˤɛrɛ/	/tartara/	تَرْتَرَ	VP	VP							ترتر	amh	arb		doubt, suspect
A00248	ጠርጣሪ	/tˤɛrɨtˤar/	/tartaːr/	تَرْتَار	P	P							ترتر	amh	arb		doubt, suspect
A00249	ጠርጥሮ	/tˤɛrɨtˤɨro/	/tartaratun/	تَرْتَرَةٌ	G	M							ترتر	amh	arb		doubt, suspect
A00250	መተርጎም	/mɛtɛrɨgom/	/tardʒama/	تَرْجَمَة	N	N							ترجم	amh	arb		interpret, translate
A00251	መተርጎም	/mɛtɛrɨgom/	/matardʒm/	مَتَرْجم	I								ترجم	amh	arb		interpret, translate
A00252	ተረጎመ	/tɛrɛgomɛ/	/tardʒama/	تَرْجَمَ	VP	VP							ترجم	amh	arb		interpret, translate
A00253	ተርጉም	/tɛrɨgum/	/tardʒama/	تَرْجَمَة	N	N							ترجم	amh	arb		translate
A00254	ተርጕም	/tɛrɨgoem/	/tardʒim/	تَرْجِم	VM	VM							ترجم	amh	arb		interpret
A00255	ተርጉሞ	/tɛrɨgumo/	/tardʒumun/	تَرْجُمٌ	G	M							ترجم	amh	arb		interpret, translate
A00256	ተርጕሞ	/tɛrɨgoemo/	/tardʒum/	تَرْجٌم	G	M							ترجم	amh	arb		interpret
A00257	ተርጓሚ	/tɛrɨgoam/	/tardʒaːm/	تَرْجَام	P	P							ترجم	amh	arb		interpret, translate
A00258	ተተርጕሞ	/tɛtɛrɨgoemo/	/tatardʒum/	تَتَرْجٌم	G	M							ترجم	amh	arb		be interpreted
A00259	ተተርጓሚ	/tɛtɛrɨgoam/	/mutardʒam/	مُتَرْجَم	P	P							ترجم	amh	arb		be interpreted
A00260	ትርጁማን	/tɨrɨdʒumaːn/	/tirdʒumaːn/	تِرْجُمان	N	N							ترجم	amh	arb		analyst, translator
A00261	ትርጁማን	/tɨrɨdʒumaːn/	/turdʒumaːn/	تُرْجُمان	N	N							ترجم	amh	arb		somebody who translates from one language to another
A00262	ትርጉም	/tɨrɨgum/	/tardʒama/	تَرْجَمَة	N	N							ترجم	amh	arb		conversion in to a different language or version
A00263	ትርጓሜ	/tɨrɨgoame/	/tardʒama/	تَرْجَمَة	N	N							ترجم	amh	arb		explanation, interpretation, observation
A00264	ይተረጉማል	/jɨtɛrɛgumaːl/	/jatardʒimanːa/	يَتَرْجِمَنَّ	VC	VC							ترجم	amh	arb		interpret, translate
A00265	ይተርጉም	/jɨtɛrɨgum/	/jatardʒim/	يَتَرْجِم	VI	VI							ترجم	amh	arb		interpret, translate
A00266	መተረክ	/mɛtɛrɛk/	/matraχ/	مَتْرَخ	I							ተረ፟ከ	ترخ	amh	arb		narrate
A00267	ተረከ	/tɛrɛkɛ/	/taraχa/	تَرَخَ	VP	VP						ተረ፟ከ	ترخ	amh	arb		narrate
A00268	ተራኪ	/tɛraːki/	/tarːaːχ/	تَرَّاخ	P	P						ተረ፟ከ	ترخ	amh	arb		narrate
A00269	ተራኪ	/tɛraːk/	/tarːaːχ/	تَرَّاخ	N	N						ተረ፟ከ	ترخ	amh	arb		story teller, chronicles
A00270	ተርኮ	/tɛrɨko/	/tarχun/	تَرْخٌ	G	M						ተረ፟ከ	ترخ	amh	arb		narrate
A00271	ተርኮ	/tɛrɨko/	/taʔriːχun/	تَأرِيخٌ	G	M						ተረ፟ከ	ترخ	amh	arb		narrate
A00272	ታሪካዊ	/tarikawi/	/taːriːχiː/	تَارِيخِي	A	A						ተረ፟ከ	ترخ	amh	arb		pertaining to history
A00273	ታሪክ	/tarik/	/taːriːχ/	تَارِيخ	N	N						ተረ፟ከ	ترخ	amh	arb		chronicle, record study or past indent
A00274	ታሪክ	/tarik/	/taːriːχ/	تَارِيخ	N	N						ተረ፟ከ	ترخ	amh	arb		history
A00275	ይተርካል	/jɨtɛrɨkal/	/jatriχanːa/	يَتْرِخَنَّ	VC	VC						ተረ፟ከ	ترخ	amh	arb		narrate
A00276	ይተርክ	/jɨtɛrɨk/	/jatriχ/	يَتْرِخ	VI	VI						ተረ፟ከ	ترخ	amh	arb		narrate
A00277	ትራስ	/tɨraːs/	/taras/	تَرَس	N	N			DMST	DMST			ترس	amh	arb		cushion, head support
A00278	መትረፍ	/mɛtɨrɛf/	/matraf/	مَتْرَف	G	G							ترف	amh	arb		be extra
A00279	መትረፍ	/mɛtɨrɛf/	/matraf/	مَتْرَف	I								ترف	amh	arb		be extra
A00280	ተራፊ	/tɛraːfi/	/tarːaːf/	تَرَّاف	P	P							ترف	amh	arb		be extra
A00281	ተራፊ	/tɛraːf/	/taraf/	تَرَف	A	A							ترف	amh	arb		left over, residual
A00282	ተርፎ	/tɛrɨfo/	/tarfun/	تَرْفٌ	G	M							ترف	amh	arb		be extra
A00283	ይተርፋል	/jɨtɛrɨfal/	/jatrifanːa/	يَتْرِفَنَّ	VC	VC							ترف	amh	arb		be extra
A00284	ይንጠፍጠፍ	/jɨnɨtˤɛfɨtˤɛf/	/jataftif/	يَتَفْتِف	VI	VI							تفتف	amh	arb		flatten out, level
A00285	ጠፈጠፈ	/tˤɛfɛtˤɛfɛ/	/taftafa/	تَفْتَفَ	VP	VP							تفتف	amh	arb		flatten out, level
A00286	ጠፈጠፍ	/tˤɛfɛtˤɛf/	/taftaːf/	تَفْتَاف	P	P							تفتف	amh	arb		flatten out, level
A00287	መትፋት	/mɛtɨfat/	/mataf/	مَتَف	I							ተፋህ	تفف	amh	arb		spit, vomit
A00288	ተተፋ፟	/tɛtɛfːa/	/tafːafa/	تَفَّفَ	VP	VP							تفف	amh	arb		be vomited
A00289	ተተፍቶ	/tɛtɛfɨto/	/tafːun/	تَفٌّ	G	M							تفف	amh	arb		be vomited
A00290	ተፊ	/tɛfi/	/taːfiː/	تَافِي	P	P						ተፋህ	تفف	amh	arb		spit, vomit
A00291	ተፋ	/tɛfa/	/tafːa/	تَفَّ	VP	VP						ተፋህ	تفف	amh	arb		eject from the throat or stomach
A00292	ተፋ	/tɛfa/	/tafːa/	تَفَّ	VP	VP						ተፋህ	تفف	amh	arb		spit, vomit
A00293	ተፍቶ	/tɛfɨto/	/tafːun/	تَفٌّ	G	M						ተፋህ	تفف	amh	arb		spit, vomit
A00294	ይተ፟ፋ፟	/jɨtːɛfːa/	/jatafːif/	يَتَفِّف	VI	VI							تفف	amh	arb		be vomited
A00295	ይተፋል	/jɨtɛfal/	/jatfifanːa/	يَتْفِفَنَّ	VC	VC						ተፋህ	تفف	amh	arb		spit, vomit
A00296	ይትፋ	/jɨtɨfa/	/jatifː/	يَتِفّ	VI	VI							تفف	amh	arb		spit, vomit
A00297	መተልተል	/mɛtɛlɨtɛl/	/mataltal/	مَتَلْتَل	I								تلتل	amh	arb		cut in many places
A00298	ተለተለ	/tɛlɛtɛlɛ/	/taltala/	تَلْتَلَ	VP	VP							تلتل	amh	arb		cut in many places
A00299	ተልትሎ	/tɛlɨtɨlo/	/taltalun/	تَلْتَلٌ	G	M							تلتل	amh	arb		cut in many places
A00300	ይተለትላል	/jɨtɛlɛtɨlaːl/	/jataltilanːa/	يَتَلْتِلَنَّ	VC	VC							تلتل	amh	arb		cut in many places
A00301	ይተልትል	/jɨtɛlɨtɨl/	/jataltil/	يَتَلْتِل	VI	VI							تلتل	amh	arb		cut in many places
A00302	መጠለይ	/mɛtˤɛlɛj/	/matlaː/	مَتْلَى	I					RLGN	SSH	ጠለ፟የ	تلي	amh	arb		pray
A00303	ይጠልይ	/jɨtˤɛlɨj/	/jatliː/	يَتْلِي	VI	VI				RLGN	SSH	ጠለ፟የ	تلي	amh	arb		pray
A00304	ጠለየ	/tˤɛlɛja/	/talaː/	تَلَا	VP	VP				RLGN	SSH	ጠለ፟የ	تلي	amh	arb		pray
A00305	ጠላይ	/tˤɛlaːj/	/talːaːi/	تَلَّاي	P	P				RLGN	SSH	ጠለ፟የ	تلي	amh	arb		pray
A00306	ጠላዮ	/tˤɛlaːjo/	/taljun/	تَلْيٌ	G	M				RLGN	SSH	ጠለ፟የ	تلي	amh	arb		pray
A00307	ጠመጠመ	/tˤɛmɛtˤɛmɛ/	/tamtama/	تَمْتَمَ	VP	VP							تمتم	amh	arb		coil, wind
A00308	ጠምጣሚ	/tˤɛmɨtˤami/	/tamtaːm/	تَمْتَام	P	P							تمتم	amh	arb		coil, wind
A00309	ጠምጥሞ	/tˤɛmɨtˤɨmo/	/tamtamatun/	تَمْتَمَةٌ	G	M							تمتم	amh	arb		coil, wind
A00310	ተምር	/tɛmɨr/	/tamr/	تَمْر	N	N			PLNT	PLNT			تمر	amh	arb		date palm (small dark-colored oral fruit)
A00311	ማተም	/maːtɛm/	/matamː/	مَتَمّ	I						SSH	ሀተ፟መ	تمم	amh	arb		seal, print
A00312	አተመ	/ʔɛtɛmɛ/	/ʔtamːa/	أتَمَّ	VP	VP					SSH	ሀተ፟መ	تمم	amh	arb		seal, print
A00313	አታሚ	/ʔɛtam/	/tamːaːm/	تَمَّام	P	P					SSH	ሀተ፟መ	تمم	amh	arb		seal, print
A00314	አትሞ	/ʔɛtɨmo/	/itmaːmun/	إتْمَامٌ	G	M					SSH	ሀተ፟መ	تمم	amh	arb		seal, print
A00315	ያትም	/jatɨm/	/jatimː/	يَتِمّ	VI	VI					SSH	ሀተ፟መ	تمم	amh	arb		seal, print
A00316	ይተነትናል	/jɨtɛnɛtɨnal/	/jatantinanːa/	يَتَنْتِنَنَّ	VC	VC							تنتن	amh	arb		analyze, itemize
A00317	መጨበጥ	/mɛtʃɛbɛtˤ/	/maθbat/	مَثْبَت	I							ጨበ፟ጠ	ثبت	amh	arb		grasp, seize
A00318	ይጨብጣል	/jɨtʃɛbɨtˤal/	/jaθbitanːa/	يَثْبِتَنَّ	VC	VC						ጨበ፟ጠ	ثبت	amh	arb		grasp, seize
A00319	ይጨብጥ	/jɨtʃɛbɨtˤ/	/jaθbit/	يَثْبِت	VI	VI						ጨበ፟ጠ	ثبت	amh	arb		grasp, seize
A00320	ጨበጠ	/tʃɛbɛtˤɛ/	/θabːata/	ثَبَّتَ	VP	VP							ثبت	amh	arb		Clutch, v. and n. --v. 1 tr. seize eagerly; grasp tightly. 2 intr. (foll. by at) snatch suddenly. --n. 1 a a tight grasp. b (foll. by at) grasping. 2 (in pl.) grasping hands, esp. as representing a cruel or relentless grasp or control. 3 a (in a motor vehicle) a device for connecting and disconnecting the engine to the transmission. b the pedal operating this. c an arrangement for connecting or disconnecting working parts of a machine. clutch bag a slim flat handbag without handles. 
A00321	ጨበጠ	/tʃɛbɛtˤɛ/	/θabata/	ثَبَتَ	VP	VP						ጨበ፟ጠ	ثبت	amh	arb		grasp, seize
A00322	ጨባጭ	/tʃɛbatʃ/	/θabːaːt/	ثَبَّات	P	P						ጨበ፟ጠ	ثبت	amh	arb		grasp, seize
A00323	ጨብጦ	/tʃɛbɨtˤo/	/θabtun/	ثَبْتُ	G	M						ጨበ፟ጠ	ثبت	amh	arb		grasp, seize
A00324	መስቀል	/mɛsɨkʼɛl/	/maθqal/	مَثْقَل	I							ሰቀ፟ለ	ثقل	amh	arb		hang
A00325	መስቀል	/mɛsɨkʼɛl/	/maθqal/	مَثْقَل	I						SSH	ሰቀ፟ለ	ثقل	amh	arb		hang, crucify, drive a peg
A00326	መስቀል	/mɛsɨkʼɛl/	/maθqal/	مَثْقَل	N	N			DMST	DMST	SSH		ثقل	amh	arb		intersection, cross
A00327	ሰቀ፟ለ	/sɛkːʼɛlɛ/	/θaqːala/	ثَقَّلَ	VP	VP							ثقل	amh	arb		suspend
A00328	ሰቀል	/sɛkʼɛl/	/θaqːil/	ثَقِّل	VM	VM							ثقل	amh	arb		suspend
A00329	ሰቃይ	/sɛkʼaj/	/θaqːaːl/	ثَقَّال	P	P						ሰቀ፟ለ	ثقل	amh	arb		hang
A00330	ሰቃይ	/sɛkʼaj/	/θaqːaːl/	ثَقَّال	P	P					SSH	ሰቀ፟ለ	ثقل	amh	arb		hang, crucify, drive a peg
A00331	ሰቃይ	/sɛkʼaj/	/θaqːaːl/	ثَقَّال	P	P							ثقل	amh	arb		suspend
A00332	ሰቅሎ	/sɛkʼɨlo/	/θaqlun/	ثَقْلٌ	G	M						ሰቀ፟ለ	ثقل	amh	arb		hang
A00333	ሰቅሎ	/sɛkʼɨlo/	/θaqlun/	ثَقْلٌ	G	M					SSH	ሰቀ፟ለ	ثقل	amh	arb		hang, crucify, drive a peg
A00334	ሰቅሎ	/sɛkʼɨlo/	/θaqlun/	ثَقْلٌ	G	M							ثقل	amh	arb		suspend
